Lead I,Lead II,Lead III,Lead aVR,Lead aVL,Lead aVF,Lead V1,Lead V2,Lead V3,Lead V4,Lead V5,Lead V6
778.0,725.0,298.0,179.0,572.0,382.0,491.0,1016.0,1850.0,2338.0,1504.0,848.0
760.0,723.0,314.0,186.0,569.0,378.0,488.0,1013.0,1853.0,2332.0,1498.0,845.0
753.0,712.0,311.0,191.0,569.0,373.0,494.0,1013.0,1847.0,2326.0,1492.0,836.0
748.0,701.0,304.0,193.0,566.0,375.0,488.0,1013.0,1841.0,2320.0,1479.0,833.0
755.0,701.0,297.0,199.0,556.0,377.0,497.0,1016.0,1841.0,2310.0,1479.0,826.0
751.0,701.0,301.0,207.0,542.0,384.0,494.0,1019.0,1841.0,2307.0,1479.0,820.0
764.0,708.0,296.0,199.0,553.0,381.0,497.0,1007.0,1844.0,2307.0,1476.0,817.0
789.0,720.0,283.0,188.0,570.0,375.0,494.0,1007.0,1841.0,2313.0,1479.0,826.0
782.0,718.0,287.0,179.0,577.0,376.0,497.0,1007.0,1841.0,2310.0,1479.0,820.0
785.0,720.0,286.0,173.0,582.0,378.0,494.0,1000.0,1834.0,2313.0,1485.0,826.0
776.0,712.0,288.0,174.0,570.0,389.0,497.0,997.0,1841.0,2316.0,1482.0,823.0
776.0,710.0,286.0,173.0,578.0,383.0,494.0,988.0,1834.0,2307.0,1479.0,820.0
762.0,703.0,292.0,186.0,571.0,377.0,478.0,985.0,1828.0,2304.0,1479.0,826.0
757.0,688.0,283.0,196.0,573.0,364.0,475.0,982.0,1816.0,2301.0,1479.0,826.0
765.0,693.0,279.0,202.0,549.0,381.0,475.0,975.0,1809.0,2304.0,1470.0,820.0
764.0,698.0,286.0,202.0,542.0,389.0,475.0,975.0,1809.0,2301.0,1467.0,814.0
787.0,707.0,272.0,209.0,533.0,391.0,482.0,972.0,1806.0,2295.0,1457.0,811.0
814.0,726.0,264.0,205.0,541.0,387.0,482.0,975.0,1797.0,2301.0,1454.0,801.0
797.0,725.0,279.0,206.0,542.0,385.0,472.0,966.0,1797.0,2288.0,1451.0,798.0
785.0,723.0,289.0,201.0,550.0,383.0,475.0,975.0,1797.0,2288.0,1454.0,801.0
790.0,720.0,281.0,198.0,559.0,375.0,488.0,975.0,1803.0,2288.0,1457.0,801.0
779.0,720.0,292.0,198.0,551.0,384.0,494.0,982.0,1816.0,2295.0,1460.0,801.0
748.0,707.0,311.0,214.0,531.0,387.0,500.0,982.0,1806.0,2298.0,1467.0,814.0
735.0,701.0,317.0,213.0,529.0,390.0,500.0,982.0,1803.0,2295.0,1467.0,814.0
757.0,705.0,299.0,211.0,534.0,387.0,497.0,972.0,1806.0,2304.0,1470.0,820.0
764.0,716.0,304.0,201.0,550.0,383.0,494.0,969.0,1803.0,2301.0,1460.0,814.0
756.0,709.0,304.0,215.0,541.0,376.0,491.0,960.0,1800.0,2298.0,1460.0,804.0
745.0,704.0,311.0,216.0,551.0,365.0,488.0,957.0,1803.0,2301.0,1467.0,814.0
740.0,710.0,322.0,205.0,569.0,359.0,488.0,953.0,1794.0,2304.0,1473.0,820.0
757.0,710.0,304.0,208.0,567.0,358.0,488.0,957.0,1778.0,2313.0,1479.0,826.0
745.0,713.0,320.0,208.0,562.0,362.0,491.0,953.0,1784.0,2307.0,1479.0,829.0
735.0,720.0,336.0,204.0,562.0,367.0,488.0,957.0,1778.0,2307.0,1479.0,826.0
751.0,718.0,319.0,200.0,563.0,370.0,488.0,947.0,1784.0,2310.0,1476.0,826.0
754.0,720.0,317.0,196.0,569.0,368.0,488.0,944.0,1784.0,2320.0,1479.0,833.0
762.0,713.0,303.0,188.0,569.0,376.0,485.0,935.0,1772.0,2323.0,1488.0,833.0
770.0,707.0,289.0,176.0,576.0,381.0,482.0,932.0,1766.0,2320.0,1492.0,826.0
789.0,699.0,262.0,192.0,558.0,383.0,482.0,925.0,1769.0,2326.0,1485.0,826.0
789.0,701.0,264.0,198.0,556.0,380.0,482.0,925.0,1766.0,2326.0,1485.0,820.0
785.0,708.0,274.0,196.0,560.0,376.0,485.0,922.0,1762.0,2323.0,1482.0,826.0
798.0,716.0,270.0,198.0,570.0,365.0,488.0,925.0,1766.0,2332.0,1485.0,833.0
797.0,710.0,265.0,202.0,564.0,367.0,491.0,932.0,1769.0,2329.0,1488.0,833.0
792.0,710.0,270.0,199.0,557.0,376.0,494.0,938.0,1778.0,2345.0,1492.0,839.0
793.0,708.0,267.0,200.0,557.0,376.0,503.0,944.0,1775.0,2351.0,1501.0,842.0
795.0,713.0,270.0,210.0,550.0,373.0,500.0,944.0,1778.0,2351.0,1504.0,839.0
785.0,703.0,269.0,215.0,546.0,372.0,497.0,925.0,1762.0,2348.0,1507.0,826.0
770.0,701.0,283.0,216.0,547.0,370.0,494.0,913.0,1753.0,2345.0,1510.0,826.0
784.0,713.0,281.0,201.0,561.0,371.0,494.0,913.0,1747.0,2341.0,1504.0,836.0
792.0,723.0,283.0,201.0,564.0,368.0,494.0,907.0,1753.0,2338.0,1498.0,839.0
772.0,707.0,287.0,191.0,576.0,366.0,485.0,897.0,1737.0,2341.0,1501.0,839.0
754.0,707.0,304.0,191.0,587.0,355.0,488.0,894.0,1734.0,2332.0,1510.0,839.0
757.0,707.0,301.0,199.0,562.0,371.0,494.0,894.0,1734.0,2341.0,1501.0,851.0
767.0,704.0,289.0,207.0,547.0,380.0,494.0,894.0,1734.0,2338.0,1498.0,851.0
754.0,698.0,295.0,217.0,546.0,371.0,485.0,882.0,1737.0,2338.0,1507.0,854.0
735.0,685.0,301.0,224.0,541.0,368.0,488.0,888.0,1741.0,2345.0,1504.0,864.0
742.0,691.0,301.0,213.0,557.0,363.0,488.0,882.0,1731.0,2345.0,1510.0,867.0
742.0,688.0,298.0,205.0,573.0,355.0,482.0,875.0,1722.0,2345.0,1517.0,864.0
767.0,715.0,299.0,211.0,559.0,363.0,485.0,878.0,1731.0,2360.0,1523.0,867.0
779.0,729.0,301.0,205.0,559.0,368.0,488.0,875.0,1728.0,2363.0,1535.0,876.0
784.0,721.0,289.0,206.0,557.0,370.0,485.0,869.0,1722.0,2360.0,1538.0,864.0
789.0,723.0,286.0,199.0,572.0,362.0,482.0,869.0,1722.0,2363.0,1535.0,851.0
784.0,712.0,279.0,199.0,577.0,356.0,482.0,860.0,1712.0,2366.0,1532.0,858.0
770.0,691.0,273.0,204.0,581.0,348.0,475.0,863.0,1703.0,2370.0,1529.0,858.0
770.0,699.0,281.0,206.0,581.0,346.0,482.0,853.0,1709.0,2360.0,1526.0,851.0
770.0,701.0,283.0,210.0,569.0,355.0,475.0,850.0,1709.0,2357.0,1523.0,858.0
779.0,706.0,278.0,214.0,552.0,366.0,475.0,838.0,1697.0,2366.0,1526.0,851.0
776.0,707.0,283.0,214.0,550.0,368.0,475.0,838.0,1691.0,2370.0,1529.0,858.0
778.0,701.0,274.0,217.0,541.0,375.0,478.0,832.0,1684.0,2363.0,1526.0,867.0
776.0,704.0,279.0,218.0,539.0,376.0,475.0,825.0,1684.0,2363.0,1529.0,870.0
778.0,713.0,287.0,217.0,541.0,375.0,482.0,822.0,1681.0,2363.0,1529.0,867.0
764.0,701.0,289.0,221.0,528.0,384.0,475.0,813.0,1672.0,2363.0,1529.0,870.0
769.0,707.0,290.0,217.0,538.0,378.0,482.0,810.0,1669.0,2360.0,1526.0,864.0
776.0,710.0,286.0,218.0,539.0,376.0,475.0,807.0,1672.0,2357.0,1529.0,858.0
782.0,708.0,278.0,216.0,540.0,377.0,478.0,810.0,1675.0,2360.0,1526.0,861.0
792.0,710.0,270.0,227.0,534.0,371.0,475.0,813.0,1678.0,2363.0,1529.0,864.0
796.0,709.0,264.0,226.0,542.0,365.0,472.0,800.0,1666.0,2366.0,1532.0,873.0
798.0,707.0,261.0,229.0,545.0,359.0,463.0,782.0,1653.0,2376.0,1529.0,876.0
812.0,720.0,259.0,226.0,549.0,357.0,460.0,772.0,1653.0,2373.0,1535.0,873.0
817.0,726.0,261.0,230.0,542.0,361.0,457.0,769.0,1641.0,2376.0,1535.0,864.0
790.0,724.0,285.0,223.0,544.0,367.0,463.0,769.0,1637.0,2379.0,1535.0,870.0
767.0,723.0,308.0,221.0,547.0,365.0,469.0,769.0,1641.0,2376.0,1535.0,870.0
753.0,723.0,321.0,204.0,565.0,363.0,472.0,766.0,1644.0,2370.0,1529.0,861.0
723.0,726.0,354.0,193.0,584.0,356.0,475.0,769.0,1641.0,2363.0,1529.0,858.0
707.0,712.0,356.0,194.0,567.0,371.0,475.0,763.0,1647.0,2370.0,1526.0,858.0
695.0,695.0,351.0,204.0,557.0,371.0,469.0,757.0,1647.0,2370.0,1529.0,864.0
693.0,691.0,350.0,215.0,553.0,365.0,469.0,747.0,1634.0,2363.0,1532.0,864.0
692.0,688.0,348.0,214.0,573.0,345.0,469.0,738.0,1628.0,2363.0,1529.0,870.0
710.0,695.0,336.0,214.0,579.0,340.0,463.0,735.0,1622.0,2363.0,1532.0,867.0
732.0,704.0,323.0,219.0,569.0,345.0,463.0,725.0,1622.0,2363.0,1529.0,864.0
735.0,698.0,314.0,221.0,561.0,351.0,460.0,728.0,1616.0,2370.0,1529.0,870.0
742.0,691.0,301.0,229.0,545.0,359.0,457.0,725.0,1609.0,2363.0,1529.0,870.0
726.0,668.0,294.0,226.0,539.0,368.0,472.0,732.0,1612.0,2363.0,1529.0,870.0
717.0,651.0,286.0,216.0,537.0,380.0,475.0,732.0,1622.0,2363.0,1529.0,870.0
706.0,652.0,298.0,211.0,542.0,380.0,475.0,725.0,1625.0,2363.0,1529.0,870.0
689.0,654.0,317.0,210.0,554.0,368.0,475.0,725.0,1628.0,2363.0,1529.0,864.0
692.0,652.0,312.0,200.0,570.0,363.0,475.0,707.0,1616.0,2357.0,1523.0,861.0
689.0,654.0,317.0,196.0,573.0,364.0,463.0,688.0,1603.0,2357.0,1523.0,858.0
705.0,648.0,294.0,207.0,556.0,370.0,453.0,682.0,1587.0,2360.0,1529.0,864.0
704.0,648.0,295.0,213.0,557.0,362.0,450.0,675.0,1572.0,2363.0,1529.0,864.0
693.0,650.0,308.0,211.0,562.0,360.0,450.0,678.0,1581.0,2354.0,1520.0,861.0
710.0,648.0,289.0,207.0,566.0,361.0,457.0,675.0,1578.0,2351.0,1517.0,858.0
714.0,638.0,276.0,204.0,563.0,365.0,453.0,669.0,1578.0,2354.0,1513.0,851.0
701.0,632.0,283.0,201.0,569.0,364.0,457.0,669.0,1578.0,2357.0,1517.0,858.0
690.0,629.0,290.0,204.0,571.0,358.0,460.0,672.0,1581.0,2348.0,1507.0,854.0
673.0,626.0,304.0,205.0,578.0,350.0,457.0,669.0,1578.0,2351.0,1504.0,858.0
678.0,638.0,312.0,204.0,567.0,362.0,453.0,663.0,1578.0,2354.0,1517.0,864.0
673.0,632.0,311.0,199.0,567.0,367.0,450.0,657.0,1578.0,2363.0,1523.0,870.0
687.0,636.0,301.0,211.0,554.0,368.0,460.0,653.0,1572.0,2370.0,1517.0,867.0
701.0,632.0,283.0,224.0,536.0,373.0,457.0,650.0,1572.0,2376.0,1523.0,870.0
694.0,615.0,273.0,203.0,572.0,358.0,463.0,650.0,1569.0,2385.0,1526.0,864.0
676.0,604.0,279.0,202.0,575.0,356.0,469.0,657.0,1572.0,2382.0,1523.0,864.0
660.0,596.0,288.0,189.0,592.0,352.0,475.0,657.0,1575.0,2382.0,1523.0,864.0
657.0,604.0,298.0,176.0,604.0,353.0,475.0,657.0,1566.0,2382.0,1523.0,858.0
656.0,604.0,299.0,178.0,596.0,358.0,472.0,647.0,1569.0,2385.0,1523.0,842.0
648.0,607.0,311.0,186.0,592.0,355.0,463.0,638.0,1572.0,2382.0,1517.0,820.0
650.0,613.0,315.0,202.0,577.0,354.0,463.0,641.0,1569.0,2385.0,1513.0,817.0
651.0,613.0,314.0,211.0,570.0,351.0,463.0,638.0,1566.0,2395.0,1517.0,814.0
654.0,630.0,328.0,217.0,559.0,356.0,463.0,632.0,1566.0,2385.0,1513.0,811.0
651.0,635.0,336.0,226.0,537.0,370.0,463.0,632.0,1566.0,2388.0,1510.0,814.0
644.0,634.0,342.0,217.0,538.0,378.0,463.0,632.0,1559.0,2388.0,1523.0,823.0
651.0,623.0,323.0,204.0,553.0,376.0,463.0,632.0,1566.0,2382.0,1517.0,820.0
677.0,626.0,300.0,201.0,554.0,378.0,460.0,625.0,1562.0,2376.0,1510.0,820.0
701.0,629.0,279.0,210.0,550.0,373.0,463.0,632.0,1566.0,2357.0,1492.0,820.0
703.0,640.0,289.0,212.0,550.0,371.0,460.0,628.0,1566.0,2326.0,1482.0,814.0
682.0,641.0,311.0,208.0,553.0,371.0,463.0,625.0,1566.0,2307.0,1467.0,808.0
681.0,626.0,296.0,224.0,534.0,374.0,469.0,625.0,1562.0,2260.0,1445.0,804.0
673.0,620.0,298.0,233.0,531.0,368.0,475.0,625.0,1572.0,2220.0,1417.0,795.0
679.0,632.0,304.0,219.0,541.0,373.0,472.0,628.0,1569.0,2182.0,1401.0,779.0
676.0,635.0,311.0,196.0,573.0,364.0,475.0,625.0,1566.0,2151.0,1367.0,770.0
680.0,646.0,317.0,191.0,580.0,361.0,475.0,625.0,1578.0,2110.0,1342.0,745.0
679.0,648.0,320.0,189.0,581.0,362.0,475.0,625.0,1572.0,2051.0,1304.0,726.0
676.0,640.0,316.0,204.0,572.0,356.0,482.0,625.0,1569.0,1987.0,1260.0,717.0
692.0,645.0,304.0,211.0,575.0,346.0,475.0,625.0,1559.0,1912.0,1217.0,683.0
710.0,653.0,294.0,210.0,567.0,356.0,482.0,628.0,1569.0,1859.0,1167.0,651.0
714.0,654.0,292.0,211.0,551.0,370.0,475.0,625.0,1559.0,1775.0,1098.0,595.0
729.0,650.0,272.0,209.0,561.0,363.0,478.0,628.0,1566.0,1715.0,1042.0,535.0
745.0,660.0,267.0,213.0,557.0,362.0,482.0,638.0,1566.0,1650.0,992.0,500.0
726.0,670.0,295.0,211.0,554.0,367.0,478.0,638.0,1566.0,1575.0,920.0,453.0
714.0,670.0,308.0,205.0,559.0,368.0,482.0,638.0,1572.0,1475.0,835.0,394.0
717.0,671.0,306.0,188.0,571.0,374.0,482.0,635.0,1569.0,1393.0,788.0,360.0
723.0,688.0,317.0,180.0,581.0,371.0,488.0,638.0,1578.0,1306.0,729.0,338.0
751.0,698.0,298.0,191.0,587.0,355.0,485.0,644.0,1575.0,1168.0,673.0,341.0
745.0,691.0,298.0,191.0,597.0,345.0,488.0,650.0,1584.0,1025.0,604.0,332.0
731.0,693.0,314.0,190.0,592.0,350.0,488.0,657.0,1591.0,837.0,504.0,310.0
739.0,695.0,308.0,188.0,603.0,342.0,488.0,663.0,1591.0,687.0,423.0,282.0
764.0,695.0,283.0,190.0,603.0,340.0,500.0,669.0,1600.0,572.0,334.0,232.0
770.0,691.0,273.0,186.0,597.0,350.0,513.0,675.0,1597.0,475.0,272.0,188.0
756.0,690.0,286.0,191.0,590.0,352.0,510.0,682.0,1606.0,375.0,191.0,113.0
751.0,682.0,283.0,194.0,581.0,358.0,507.0,694.0,1616.0,287.0,128.0,69.0
767.0,685.0,270.0,193.0,574.0,366.0,510.0,697.0,1606.0,209.0,78.0,50.0
779.0,688.0,261.0,191.0,573.0,368.0,513.0,707.0,1609.0,137.0,59.0,44.0
777.0,699.0,273.0,189.0,567.0,376.0,516.0,713.0,1619.0,65.0,22.0,25.0
776.0,704.0,279.0,196.0,569.0,368.0,513.0,719.0,1622.0,37.0,9.0,19.0
800.0,723.0,274.0,198.0,557.0,378.0,513.0,728.0,1631.0,0.0,0.0,25.0
798.0,716.0,270.0,194.0,562.0,376.0,519.0,744.0,1634.0,50.0,59.0,63.0
770.0,713.0,295.0,188.0,576.0,370.0,522.0,757.0,1644.0,222.0,194.0,144.0
751.0,713.0,314.0,196.0,569.0,368.0,525.0,769.0,1647.0,531.0,417.0,275.0
762.0,710.0,299.0,204.0,552.0,377.0,525.0,778.0,1662.0,1025.0,776.0,494.0
764.0,710.0,298.0,211.0,547.0,375.0,525.0,782.0,1666.0,1450.0,1085.0,676.0
776.0,715.0,290.0,214.0,547.0,372.0,525.0,794.0,1672.0,1725.0,1298.0,811.0
789.0,713.0,276.0,219.0,536.0,378.0,532.0,800.0,1684.0,1950.0,1442.0,908.0
802.0,713.0,263.0,214.0,541.0,378.0,532.0,816.0,1697.0,2173.0,1542.0,936.0
807.0,713.0,258.0,210.0,545.0,378.0,538.0,832.0,1709.0,2338.0,1610.0,976.0
803.0,720.0,268.0,209.0,554.0,370.0,532.0,838.0,1712.0,2473.0,1667.0,998.0
801.0,729.0,279.0,208.0,553.0,371.0,532.0,850.0,1716.0,2532.0,1685.0,1008.0
792.0,731.0,291.0,196.0,558.0,378.0,532.0,853.0,1712.0,2463.0,1645.0,983.0
764.0,723.0,311.0,185.0,562.0,386.0,532.0,863.0,1716.0,2395.0,1604.0,964.0
752.0,710.0,309.0,196.0,576.0,361.0,535.0,875.0,1728.0,2338.0,1560.0,936.0
742.0,704.0,314.0,202.0,584.0,346.0,538.0,894.0,1741.0,2288.0,1529.0,920.0
774.0,705.0,283.0,194.0,595.0,343.0,532.0,900.0,1756.0,2266.0,1517.0,914.0
795.0,716.0,273.0,189.0,595.0,348.0,532.0,913.0,1753.0,2251.0,1510.0,914.0
807.0,723.0,267.0,194.0,585.0,354.0,538.0,919.0,1772.0,2229.0,1482.0,892.0
810.0,726.0,267.0,188.0,584.0,361.0,538.0,938.0,1784.0,2207.0,1460.0,870.0
807.0,721.0,265.0,193.0,589.0,350.0,535.0,941.0,1784.0,2195.0,1451.0,867.0
817.0,729.0,264.0,198.0,589.0,346.0,538.0,950.0,1791.0,2188.0,1442.0,858.0
810.0,710.0,251.0,204.0,576.0,353.0,541.0,963.0,1812.0,2160.0,1420.0,842.0
814.0,707.0,245.0,216.0,556.0,361.0,544.0,975.0,1822.0,2151.0,1410.0,826.0
817.0,715.0,249.0,211.0,561.0,361.0,544.0,982.0,1819.0,2135.0,1395.0,811.0
795.0,720.0,276.0,211.0,561.0,361.0,544.0,982.0,1816.0,2132.0,1385.0,808.0
769.0,707.0,290.0,208.0,553.0,371.0,544.0,994.0,1831.0,2132.0,1385.0,801.0
764.0,710.0,298.0,205.0,554.0,373.0,544.0,1000.0,1834.0,2126.0,1379.0,789.0
760.0,707.0,298.0,203.0,549.0,380.0,544.0,1010.0,1837.0,2126.0,1385.0,783.0
754.0,701.0,298.0,196.0,554.0,383.0,544.0,1019.0,1847.0,2132.0,1385.0,776.0
750.0,706.0,308.0,208.0,557.0,367.0,541.0,1032.0,1859.0,2135.0,1382.0,786.0
745.0,704.0,311.0,211.0,561.0,361.0,544.0,1038.0,1866.0,2138.0,1385.0,783.0
743.0,707.0,316.0,211.0,564.0,358.0,541.0,1032.0,1866.0,2148.0,1388.0,779.0
745.0,713.0,320.0,207.0,566.0,361.0,532.0,1038.0,1872.0,2157.0,1385.0,783.0
780.0,709.0,280.0,205.0,580.0,348.0,532.0,1047.0,1869.0,2163.0,1395.0,786.0
785.0,704.0,270.0,196.0,592.0,345.0,532.0,1057.0,1884.0,2176.0,1398.0,783.0
800.0,708.0,260.0,192.0,588.0,353.0,535.0,1063.0,1887.0,2179.0,1410.0,801.0
801.0,710.0,261.0,194.0,581.0,358.0,532.0,1069.0,1884.0,2188.0,1417.0,801.0
799.0,718.0,270.0,199.0,561.0,372.0,544.0,1088.0,1909.0,2201.0,1426.0,808.0
804.0,732.0,279.0,216.0,528.0,389.0,544.0,1094.0,1922.0,2213.0,1435.0,814.0
810.0,732.0,273.0,228.0,515.0,390.0,550.0,1088.0,1925.0,2216.0,1442.0,823.0
817.0,732.0,267.0,232.0,506.0,395.0,544.0,1088.0,1928.0,2213.0,1442.0,826.0
801.0,715.0,266.0,234.0,513.0,386.0,547.0,1107.0,1931.0,2213.0,1442.0,829.0
782.0,710.0,279.0,233.0,522.0,378.0,544.0,1113.0,1942.0,2213.0,1442.0,833.0
781.0,702.0,273.0,226.0,521.0,387.0,547.0,1119.0,1948.0,2223.0,1454.0,836.0
776.0,704.0,279.0,226.0,523.0,384.0,544.0,1119.0,1948.0,2220.0,1460.0,845.0
801.0,711.0,262.0,230.0,537.0,365.0,553.0,1125.0,1963.0,2226.0,1454.0,826.0
826.0,723.0,248.0,224.0,531.0,378.0,550.0,1125.0,1960.0,2220.0,1448.0,808.0
822.0,703.0,232.0,219.0,529.0,385.0,547.0,1135.0,1967.0,2223.0,1435.0,804.0
810.0,679.0,219.0,219.0,531.0,383.0,550.0,1144.0,1973.0,2226.0,1442.0,808.0
804.0,651.0,197.0,225.0,534.0,374.0,538.0,1138.0,1979.0,2235.0,1442.0,808.0
798.0,629.0,182.0,219.0,545.0,368.0,532.0,1138.0,1979.0,2238.0,1442.0,808.0
824.0,595.0,121.0,208.0,552.0,373.0,538.0,1138.0,1973.0,2235.0,1438.0,811.0
845.0,563.0,69.0,196.0,554.0,383.0,538.0,1144.0,1973.0,2232.0,1435.0,808.0
835.0,552.0,67.0,195.0,558.0,380.0,538.0,1150.0,1973.0,2229.0,1435.0,808.0
829.0,545.0,66.0,208.0,557.0,367.0,538.0,1150.0,1985.0,2226.0,1435.0,808.0
829.0,554.0,75.0,201.0,576.0,355.0,538.0,1144.0,1970.0,2229.0,1438.0,814.0
823.0,548.0,75.0,198.0,575.0,361.0,532.0,1144.0,1960.0,2232.0,1442.0,814.0
810.0,551.0,91.0,218.0,556.0,360.0,528.0,1147.0,1973.0,2241.0,1454.0,820.0
810.0,557.0,97.0,239.0,532.0,361.0,532.0,1144.0,1979.0,2257.0,1460.0,826.0
800.0,568.0,118.0,233.0,535.0,365.0,528.0,1144.0,1973.0,2254.0,1467.0,833.0
770.0,573.0,153.0,221.0,547.0,365.0,525.0,1144.0,1973.0,2257.0,1467.0,833.0
782.0,573.0,141.0,209.0,561.0,363.0,535.0,1150.0,1988.0,2241.0,1454.0,829.0
782.0,573.0,141.0,202.0,570.0,361.0,532.0,1157.0,1992.0,2238.0,1454.0,826.0
759.0,580.0,172.0,203.0,569.0,360.0,528.0,1150.0,1998.0,2241.0,1454.0,826.0
757.0,588.0,182.0,205.0,573.0,355.0,525.0,1157.0,1992.0,2245.0,1454.0,826.0
715.0,598.0,233.0,206.0,569.0,358.0,535.0,1157.0,1998.0,2245.0,1457.0,823.0
704.0,591.0,239.0,201.0,587.0,345.0,532.0,1150.0,1998.0,2238.0,1454.0,820.0
690.0,582.0,243.0,209.0,570.0,354.0,528.0,1157.0,1992.0,2232.0,1448.0,826.0
660.0,545.0,235.0,205.0,573.0,355.0,532.0,1157.0,1985.0,2238.0,1448.0,814.0
647.0,518.0,222.0,208.0,561.0,364.0,528.0,1153.0,1992.0,2235.0,1451.0,814.0
639.0,495.0,207.0,218.0,539.0,376.0,525.0,1157.0,1992.0,2238.0,1448.0,820.0
611.0,482.0,221.0,217.0,545.0,371.0,532.0,1160.0,1992.0,2235.0,1442.0,808.0
594.0,448.0,203.0,199.0,567.0,367.0,532.0,1163.0,1998.0,2238.0,1442.0,801.0
539.0,384.0,194.0,198.0,571.0,364.0,538.0,1163.0,2001.0,2235.0,1432.0,804.0
497.0,329.0,182.0,204.0,562.0,367.0,532.0,1157.0,1998.0,2245.0,1442.0,808.0
466.0,276.0,160.0,201.0,562.0,370.0,541.0,1169.0,2010.0,2245.0,1438.0,811.0
409.0,216.0,157.0,201.0,559.0,373.0,544.0,1169.0,2004.0,2245.0,1435.0,808.0
392.0,153.0,112.0,200.0,561.0,373.0,535.0,1178.0,2013.0,2232.0,1445.0,814.0
378.0,112.0,85.0,193.0,570.0,370.0,538.0,1182.0,2017.0,2226.0,1442.0,808.0
366.0,86.0,71.0,205.0,566.0,361.0,538.0,1172.0,2023.0,2226.0,1442.0,811.0
334.0,97.0,113.0,227.0,548.0,358.0,538.0,1163.0,2017.0,2226.0,1442.0,808.0
263.0,159.0,248.0,233.0,538.0,361.0,535.0,1169.0,2013.0,2229.0,1442.0,814.0
178.0,238.0,411.0,235.0,532.0,365.0,538.0,1163.0,2010.0,2232.0,1442.0,820.0
111.0,315.0,554.0,231.0,545.0,357.0,532.0,1160.0,2004.0,2226.0,1448.0,823.0
31.0,366.0,686.0,226.0,542.0,365.0,532.0,1157.0,1998.0,2220.0,1448.0,820.0
0.0,346.0,696.0,220.0,541.0,371.0,535.0,1160.0,1992.0,2223.0,1442.0,808.0
13.0,345.0,683.0,211.0,556.0,365.0,532.0,1163.0,1992.0,2213.0,1435.0,808.0
54.0,306.0,602.0,198.0,558.0,377.0,528.0,1157.0,1992.0,2213.0,1426.0,792.0
66.0,282.0,567.0,194.0,567.0,371.0,525.0,1157.0,1998.0,2207.0,1423.0,789.0
66.0,284.0,569.0,198.0,561.0,375.0,532.0,1160.0,1998.0,2210.0,1420.0,795.0
72.0,307.0,586.0,199.0,562.0,371.0,532.0,1157.0,1998.0,2207.0,1423.0,795.0
66.0,316.0,601.0,215.0,567.0,350.0,532.0,1160.0,2001.0,2207.0,1420.0,789.0
103.0,332.0,579.0,221.0,566.0,346.0,538.0,1163.0,1998.0,2201.0,1423.0,795.0
169.0,359.0,541.0,214.0,563.0,356.0,532.0,1163.0,1995.0,2226.0,1438.0,804.0
263.0,401.0,489.0,201.0,569.0,364.0,532.0,1163.0,1998.0,2238.0,1454.0,820.0
359.0,431.0,422.0,200.0,572.0,360.0,532.0,1157.0,2004.0,2226.0,1445.0,814.0
444.0,520.0,426.0,191.0,573.0,368.0,525.0,1150.0,2004.0,2220.0,1442.0,820.0
526.0,732.0,556.0,208.0,565.0,360.0,532.0,1150.0,2004.0,2213.0,1438.0,811.0
572.0,910.0,689.0,213.0,572.0,348.0,525.0,1144.0,1998.0,2207.0,1429.0,795.0
618.0,996.0,729.0,220.0,553.0,360.0,519.0,1144.0,2004.0,2198.0,1423.0,798.0
654.0,1045.0,742.0,223.0,544.0,367.0,525.0,1144.0,2004.0,2195.0,1417.0,789.0
704.0,1038.0,686.0,234.0,522.0,376.0,525.0,1144.0,2001.0,2191.0,1413.0,786.0
745.0,1032.0,639.0,244.0,495.0,393.0,525.0,1150.0,2004.0,2195.0,1417.0,795.0
777.0,1048.0,622.0,234.0,514.0,385.0,522.0,1153.0,2004.0,2198.0,1423.0,801.0
773.0,1048.0,626.0,219.0,541.0,373.0,519.0,1150.0,1998.0,2201.0,1423.0,808.0
754.0,1007.0,604.0,216.0,542.0,375.0,516.0,1147.0,1998.0,2204.0,1429.0,811.0
748.0,979.0,583.0,202.0,551.0,380.0,519.0,1144.0,1998.0,2201.0,1429.0,814.0
742.0,935.0,545.0,215.0,532.0,386.0,522.0,1144.0,1992.0,2207.0,1435.0,808.0
735.0,895.0,511.0,226.0,519.0,389.0,519.0,1138.0,1979.0,2213.0,1435.0,814.0
726.0,863.0,489.0,214.0,541.0,378.0,510.0,1135.0,1985.0,2210.0,1435.0,814.0
729.0,841.0,464.0,204.0,553.0,376.0,507.0,1132.0,1979.0,2213.0,1429.0,808.0
722.0,816.0,446.0,208.0,544.0,381.0,513.0,1135.0,1976.0,2207.0,1426.0,798.0
714.0,785.0,423.0,205.0,550.0,378.0,513.0,1132.0,1973.0,2201.0,1417.0,789.0
709.0,748.0,391.0,211.0,548.0,374.0,516.0,1132.0,1970.0,2195.0,1417.0,789.0
704.0,716.0,364.0,216.0,561.0,356.0,513.0,1132.0,1973.0,2188.0,1423.0,789.0
714.0,702.0,340.0,201.0,587.0,345.0,516.0,1138.0,1979.0,2195.0,1423.0,789.0
714.0,691.0,329.0,201.0,587.0,345.0,513.0,1138.0,1979.0,2188.0,1423.0,789.0
721.0,679.0,309.0,204.0,581.0,348.0,513.0,1138.0,1976.0,2191.0,1426.0,792.0
